stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
22537,22537,MACARTHUR @ CARTER - E - MB,MACARTHUR @ CARTER -Eastbound -Mid Block (not near the intersection),32.984657,-96.918274,,,0
22555,22555,COMMERCE @ PLANO - W - NS,COMMERCE @ PLANO -Westbound -Near Side (before the intersection),33.013317,-96.772171,,,0
22556,22556,COMMERCE @ PLANO - E - FS,COMMERCE @ PLANO -Eastbound -Far Side (after the intersection),33.013155,-96.772005,,,1
22557,22557,15TH @ MEDICAL - W - NS,15TH @ MEDICAL -Westbound -Near Side (before the intersection),33.019443,-96.763489,,,1
22558,22558,15TH @ LINDA - W - NS,15TH @ LINDA -Westbound -Near Side (before the intersection),33.019382,-96.753167,,,1
22561,22561,COIT @ BELT LINE - S - FS,COIT @ BELT LINE -Southbound -Far Side (after the intersection),32.950214,-96.76902,,,1
22562,22562,COIT @ BELT LINE - N - NS,COIT @ BELT LINE -Northbound -Near Side (before the intersection),32.949595,-96.768777,,,1
22563,22563,PARKER @ CUSTER - W - MB,PARKER @ CUSTER -Westbound -Mid Block (not near the intersection),33.041122,-96.732369,,,1
22566,22566,PRESTON @ HUMMINGBIRD - S - MB,PRESTON @ HUMMINGBIRD -Southbound -Mid Block (not near the intersection),33.045192,-96.794533,,,0
22567,22567,PRESTON @ HUMMINGBIRD - N - FS,PRESTON @ HUMMINGBIRD -Northbound -Far Side (after the intersection),33.045009,-96.794251,,,0
22573,22573,ARAPAHO @ HAMPSHIRE - W - MB,ARAPAHO @ HAMPSHIRE -Westbound -Mid Block (not near the intersection),32.961814,-96.735634,,,1
22574,22574,ARAPAHO @ CIVIC CENTER - E - NS,ARAPAHO @ CIVIC CENTER -Eastbound -Near Side (before the intersection),32.960723,-96.733895,,,1
22575,22575,ARAPAHO @ COIT - E - MB,ARAPAHO @ COIT -Eastbound -Mid Block (not near the intersection),32.961881,-96.770326,,,0
22580,22580,SPRING VALLEY @ GATEHOUSE - W - FS,SPRING VALLEY @ GATEHOUSE -Westbound -Far Side (after the intersection),32.940143,-96.755616,,,1
22581,22581,SPRING VALLEY @ COIT - W - MB,SPRING VALLEY @ COIT -Westbound -Mid Block (not near the intersection),32.940051,-96.767949,,,1
22582,22582,ALPHA @ PRESTON - W - FS,ALPHA @ PRESTON -Westbound -Far Side (after the intersection),32.932905,-96.804856,,,1
22583,22583,ALPHA @ CARILLON PLAZA - W - FS,ALPHA @ CARILLON PLAZA -Westbound -Far Side (after the intersection),32.932885,-96.807562,,,0
22584,22584,ALPHA @ MONTFORT PL - W - FS,ALPHA @ MONTFORT PL -Westbound -Far Side (after the intersection),32.93292,-96.811736,,,0
22587,22587,WALNUT @ RICHLAND CC W ENT - E - NS,WALNUT @ RICHLAND CC W ENT -Eastbound -Near Side (before the intersection),32.925232,-96.732903,,,1
22588,22588,WALNUT @ WHISPERING HILLS - E - MB1,WALNUT @ WHISPERING HILLS -Eastbound -Mid Block 1 (not near the intersection),32.921856,-96.715737,,,1
22589,22589,WALNUT @ PLANO - W - MB1,WALNUT @ PLANO -Westbound -Mid Block 1 (not near the intersection),32.916679,-96.697319,,,0
22590,22590,WALNUT @ PURDUE - E - MB1,WALNUT @ PURDUE -Eastbound -Mid Block 1 (not near the intersection),32.916488,-96.699181,,,0
22591,22591,WALNUT @ JUPITER - W - MB2,WALNUT @ JUPITER -Westbound -Mid Block 2 (not near the intersection),32.917208,-96.681835,,,0
22592,22592,WALNUT @ JUPITER - E - MB,WALNUT @ JUPITER -Eastbound -Mid Block (not near the intersection),32.917066,-96.683846,,,0
22593,22593,SHILOH @ LAKEWOOD - S - NS,SHILOH @ LAKEWOOD -Southbound -Near Side (before the intersection),32.917675,-96.665352,,,0
22594,22594,SHILOH @ MAPLE - S - MB,SHILOH @ MAPLE -Southbound -Mid Block (not near the intersection),32.919868,-96.665421,,,0
22595,22595,SHILOH @ MAPLE - N - FS,SHILOH @ MAPLE -Northbound -Far Side (after the intersection),32.919918,-96.665184,,,1
22598,22598,SYLVAN @ BAYONNE - N - FS,SYLVAN @ BAYONNE -Northbound -Far Side (after the intersection),32.775676,-96.835747,,,0
22599,22599,SYLVAN @ COMMERCE - S - NS,SYLVAN @ COMMERCE -Southbound -Near Side (before the intersection),32.773291,-96.83618,,,0
22600,22600,SYLVAN @ COMMERCE - N - FS,SYLVAN @ COMMERCE -Northbound -Far Side (after the intersection),32.773269,-96.835946,,,0
22607,22607,HAMPTON @ LEATH - N - NS,HAMPTON @ LEATH -Northbound -Near Side (before the intersection),32.789394,-96.856354,,,1
22609,22609,SINGLETON @ COOMBSVILLE - E - NS,SINGLETON @ COOMBSVILLE -Eastbound -Near Side (before the intersection),32.778621,-96.857712,,,0
22611,22611,SINGLETON @ FISHTRAP - E - MB,SINGLETON @ FISHTRAP -Eastbound -Mid Block (not near the intersection),32.778655,-96.863785,,,1
22612,22612,SINGLETON @ KINGBRIDGE- W - NS,SINGLETON @ KINGBRIDGE-Westbound -Near Side (before the intersection),32.778844,-96.865622,,,1
22613,22613,KINGBRIDGE @ PUEBLO - S - NS,KINGBRIDGE @ PUEBLO -Southbound -Near Side (before the intersection),32.780841,-96.865792,,,0
22616,22616,BICKERS @ KINGBRIDGE - E - NS,BICKERS @ KINGBRIDGE -Eastbound -Near Side (before the intersection),32.785327,-96.865372,,,1
22619,22619,BICKERS @ HOLYSTONE - E - MB2,BICKERS @ HOLYSTONE -Eastbound -Mid Block 2 (not near the intersection),32.78622,-96.868599,,,1
22630,22630,VALLEY VIEW @ IH 35 - W - FS,VALLEY VIEW @ IH 35 -Westbound -Far Side (after the intersection),32.922449,-96.901725,,,0
22636,22636,RAMONA @ GARZA - N - NS,RAMONA @ GARZA -Northbound -Near Side (before the intersection),32.698345,-96.804197,,,1
22637,22637,RAMONA @ GARZA - S - NS,RAMONA @ GARZA -Southbound -Near Side (before the intersection),32.698597,-96.804444,,,0
22646,22646,MAPLE @ HAWTHORNE - N - NS,MAPLE @ HAWTHORNE -Northbound -Near Side (before the intersection),32.812454,-96.823746,,,1
22647,22647,MAPLE @ HAWTHORNE - S - FS,MAPLE @ HAWTHORNE -Southbound -Far Side (after the intersection),32.812431,-96.823815,,,1
22648,22648,MAPLE @ CLARA - N - FS,MAPLE @ CLARA -Northbound -Far Side (after the intersection),32.814923,-96.827007,,,0
22649,22649,MAPLE @ CLARA - S - NS,MAPLE @ CLARA -Southbound -Near Side (before the intersection),32.81486,-96.827071,,,1
22666,22666,BRUTON @ PLEASANT - E - NS,BRUTON @ PLEASANT -Eastbound -Near Side (before the intersection),32.748656,-96.678828,,,1
22667,22667,BRUTON @ PLEASANT - W - NS,BRUTON @ PLEASANT -Westbound -Near Side (before the intersection),32.748872,-96.678443,,,1
22668,22668,BRUTON @ MCCUTCHEON - E - NS,BRUTON @ MCCUTCHEON -Eastbound -Near Side (before the intersection),32.748589,-96.67446,,,0
22669,22669,BRUTON @ MCCUTCHEON - W - FS,BRUTON @ MCCUTCHEON -Westbound -Far Side (after the intersection),32.748831,-96.674384,,,0
22670,22670,BRUTON @ PRAIRIE CREEK - E - NS,BRUTON @ PRAIRIE CREEK -Eastbound -Near Side (before the intersection),32.748546,-96.665937,,,1
22671,22671,BRUTON @ MCKIM - W - MB,BRUTON @ MCKIM -Westbound -Mid Block (not near the intersection),32.748804,-96.666702,,,1
22672,22672,BRUTON @ RIVERWAY - E - NS,BRUTON @ RIVERWAY -Eastbound -Near Side (before the intersection),32.7486,-96.66301,,,1
22673,22673,BRUTON @ RIVERWAY - W - FS,BRUTON @ RIVERWAY -Westbound -Far Side (after the intersection),32.748827,-96.663896,,,1
22681,22681,DELAWARE @ LLEWELLYN - W - NS,DELAWARE @ LLEWELLYN -Westbound -Near Side (before the intersection),32.737661,-96.832008,,,0
22682,22682,ADAMS @ YARMOUTH - N - NS,ADAMS @ YARMOUTH -Northbound -Near Side (before the intersection),32.736461,-96.830788,,,0
22683,22683,ADAMS @ CLARENDON - N - FS,ADAMS @ CLARENDON -Northbound -Far Side (after the intersection),32.73508,-96.830729,,,1
22704,22704,CLARENDON @ WINNETKA - W - NS,CLARENDON @ WINNETKA -Westbound -Near Side (before the intersection),32.735466,-96.841568,,,0
22705,22705,CLARENDON @ WINNETKA - E - NS,CLARENDON @ WINNETKA -Eastbound -Near Side (before the intersection),32.735433,-96.84188,,,1
22706,22706,CLARENDON @ EDGEFIELD - W - NS,CLARENDON @ EDGEFIELD -Westbound -Near Side (before the intersection),32.735023,-96.844094,,,0
22707,22707,CLARENDON @ EDGEFIELD - E - NS,CLARENDON @ EDGEFIELD -Eastbound -Near Side (before the intersection),32.734932,-96.844582,,,0
22708,22708,CLARENDON @ MONTCLAIRE - W - NS,CLARENDON @ MONTCLAIRE -Westbound -Near Side (before the intersection),32.735004,-96.846535,,,0
22709,22709,CLARENDON @ MONTCLAIRE - E - NS,CLARENDON @ MONTCLAIRE -Eastbound -Near Side (before the intersection),32.734943,-96.847023,,,0
22710,22710,CLARENDON @ BRIGHTON - W - NS,CLARENDON @ BRIGHTON -Westbound -Near Side (before the intersection),32.735027,-96.850182,,,0
22711,22711,CLARENDON @ BRIGHTON - E - NS,CLARENDON @ BRIGHTON -Eastbound -Near Side (before the intersection),32.73497,-96.850583,,,0
22712,22712,CLARENDON @ MONTREAL - W - FS,CLARENDON @ MONTREAL -Westbound -Far Side (after the intersection),32.734698,-96.854521,,,0
22713,22713,CLARENDON @ MONTREAL - E - FS,CLARENDON @ MONTREAL -Eastbound -Far Side (after the intersection),32.734733,-96.853685,,,0
22715,22715,CLARENDON @ HOLLYWOOD - E - MB,CLARENDON @ HOLLYWOOD -Eastbound -Mid Block (not near the intersection),32.734692,-96.856208,,,0
22716,22716,CLARENDON @ ZEB - W - FS,CLARENDON @ ZEB -Westbound -Far Side (after the intersection),32.734954,-96.860527,,,0
22720,22720,CLARENDON @ PIERCE - W - NS,CLARENDON @ PIERCE -Westbound -Near Side (before the intersection),32.734743,-96.866326,,,1
22721,22721,CLARENDON @ PIERCE - E - NS,CLARENDON @ PIERCE -Eastbound -Near Side (before the intersection),32.734638,-96.866684,,,1
22722,22722,CLARENDON @ BARNETT - W - NS,CLARENDON @ BARNETT -Westbound -Near Side (before the intersection),32.734371,-96.871346,,,0
22723,22723,CLARENDON @ BARNETT - E - NS,CLARENDON @ BARNETT -Eastbound -Near Side (before the intersection),32.734336,-96.871727,,,0
22724,22724,CLARENDON @ WESTMORELAND - W - NS,CLARENDON @ WESTMORELAND -Westbound -Near Side (before the intersection),32.734367,-96.873856,,,0
22725,22725,CLARENDON @ WESTMORELAND - E - FS,CLARENDON @ WESTMORELAND -Eastbound -Far Side (after the intersection),32.734313,-96.873513,,,1
22726,22726,CLARENDON @ COOMBS CREEK - W - FS,CLARENDON @ COOMBS CREEK -Westbound -Far Side (after the intersection),32.734948,-96.877369,,,1
22727,22727,CLARENDON @ COOMBS CREEK - E - FS,CLARENDON @ COOMBS CREEK -Eastbound -Far Side (after the intersection),32.734867,-96.87748,,,1
22728,22728,CLARENDON @ GILPIN - W - NS,CLARENDON @ GILPIN -Westbound -Near Side (before the intersection),32.735008,-96.880782,,,0
22729,22729,CEDARS STATION,CEDARS STATION,32.768574,-96.793253,,,1
22730,22730,TYLER VERNON STATION,TYLER VERNON STATION,32.73314,-96.83839,,,1
22742,22742,WESTMORELAND @ BRONZE - N - FS,WESTMORELAND @ BRONZE -Northbound -Far Side (after the intersection),32.687672,-96.882358,,,0
22743,22743,VERNON @ ILLINOIS - N - NS,VERNON @ ILLINOIS -Northbound -Near Side (before the intersection),32.720115,-96.836663,,,0
22747,22747,CONVENTION CENTER STATION,CONVENTION CENTER STATION,32.772481,-96.802992,,,1
22748,22748,EBJ UNION STATION,EBJ UNION STATION,32.776208,-96.808201,,,1
22749,22749,WEST END STATION,WEST END STATION,32.780915,-96.805443,,,1
22750,22750,AKARD STATION,AKARD STATION,32.781893,-96.800633,,,1
22751,22751,ST PAUL STATION,ST PAUL STATION,32.784296,-96.797026,,,1
22752,22752,PEARL/ARTS DISTRICT STATION,PEARL/ARTS DISTRICT STATION,32.786618,-96.79431,,,1
22756,22756,AVE B @ HOPKINS - W - FS,AVE B @ HOPKINS -Westbound -Far Side (after the intersection),32.910799,-96.628764,,,0
22759,22759,WHEATLAND @ DUKE OF GLOUCESTER - W - NS,WHEATLAND @ DUKE OF GLOUCESTER -Westbound -Near Side (before the intersection),32.647651,-96.880402,,,0
22764,22764,OVERTON @ MICHIGAN - E - NS,OVERTON @ MICHIGAN -Eastbound -Near Side (before the intersection),32.700331,-96.817274,,,1
22765,22765,OVERTON @ MICHIGAN - W - NS,OVERTON @ MICHIGAN -Westbound -Near Side (before the intersection),32.700466,-96.816971,,,0
22766,22766,WALTER REED @ WESTWOOD - N - MB,WALTER REED @ WESTWOOD -Northbound -Mid Block (not near the intersection),32.919871,-96.663459,,,1
22767,22767,WALTER REED @ MARIE CURIE - S - MB,WALTER REED @ MARIE CURIE -Southbound -Mid Block (not near the intersection),32.9197,-96.663552,,,0
22768,22768,ILLINOIS @ COCKRELL HILL - W - MB,ILLINOIS @ COCKRELL HILL -Westbound -Mid Block (not near the intersection),32.720511,-96.889605,,,1
22769,22769,CEDAR CREST @ DAY - N - NS,CEDAR CREST @ DAY -Northbound -Near Side (before the intersection),32.732765,-96.793343,,,0
22772,22772,WESTMORELAND @ WHITBY - S - NS,WESTMORELAND @ WHITBY -Southbound -Near Side (before the intersection),32.670456,-96.881821,,,0
22773,22773,WESTMORELAND @ WHITBY - N - NS,WESTMORELAND @ WHITBY -Northbound -Near Side (before the intersection),32.670211,-96.881562,,,0
22774,22774,KIEST @ MARYLAND - W - NS,KIEST @ MARYLAND -Westbound -Near Side (before the intersection),32.706008,-96.813034,,,0
22782,22782,MERIT @ CHURCHILL - N - NS,MERIT @ CHURCHILL -Northbound -Near Side (before the intersection),32.918212,-96.772896,,,1
22783,22783,MERIT @ PARK CENTRAL - E - FS,MERIT @ PARK CENTRAL -Eastbound -Far Side (after the intersection),32.913429,-96.774849,,,0
22785,22785,PRESTON @ PARK - N - NS,PRESTON @ PARK -Northbound -Near Side (before the intersection),32.873244,-96.803977,,,0
22786,22786,PRESTON @ PARK - S - FS,PRESTON @ PARK -Southbound -Far Side (after the intersection),32.873188,-96.804169,,,0
22793,22793,PEAVY @ ESTACADO - N - NS,PEAVY @ ESTACADO -Northbound -Near Side (before the intersection),32.829986,-96.686676,,,0
22794,22794,PEAVY @ ESTACADO - S - NS,PEAVY @ ESTACADO -Southbound -Near Side (before the intersection),32.830165,-96.686997,,,0
22796,22796,MERRIFIELD @ JAIPUR - S - NS,MERRIFIELD @ JAIPUR -Southbound -Near Side (before the intersection),32.741291,-96.927917,,,0
22797,22797,BELT LINE @ ROCHELLE - N - FS,BELT LINE @ ROCHELLE -Northbound -Far Side (after the intersection),32.847825,-96.992103,,,0
22798,22798,BELT LINE @ GRANDE BULEVAR - N - NS,BELT LINE @ GRANDE BULEVAR -Northbound -Near Side (before the intersection),32.843373,-96.992273,,,0
22799,22799,BELT LINE @ GRANDE BULEVAR - S - FS,BELT LINE @ GRANDE BULEVAR -Southbound -Far Side (after the intersection),32.843086,-96.992554,,,1
22802,22802,ADDISON @ WESTGROVE - S - NS,ADDISON @ WESTGROVE -Southbound -Near Side (before the intersection),32.975962,-96.830423,,,0
22809,22809,PINELAND @ HOLLY HILL - E - FS,PINELAND @ HOLLY HILL -Eastbound -Far Side (after the intersection),32.877212,-96.756546,,,0
22810,22810,EAST GRAND @ GASTON - S - FS,EAST GRAND @ GASTON -Southbound -Far Side (after the intersection),32.810699,-96.730034,,,1
22811,22811,JOSEY @ KELLER SPRINGS - N - MB,JOSEY @ KELLER SPRINGS -Northbound -Mid Block (not near the intersection),32.972072,-96.889811,,,0
22812,22812,GARLAND @ LUNAR - N - NS,GARLAND @ LUNAR -Northbound -Near Side (before the intersection),32.829906,-96.706643,,,0
22816,22816,GREENVILLE @ WALNUT - N - MB,GREENVILLE @ WALNUT -Northbound -Mid Block (not near the intersection),32.921886,-96.740776,,,1
22817,22817,MACARTHUR @ IH 635 - N - MB,MACARTHUR @ IH 635 -Northbound -Mid Block (not near the intersection),32.913096,-96.958533,,,0
22820,22820,LAMAR @ PACIFIC - S - NS,LAMAR @ PACIFIC -Southbound -Near Side (before the intersection),32.781166,-96.80481,,,1
22824,22824,PLANO @ BURNHAM - W - FS,PLANO @ BURNHAM -Westbound -Far Side (after the intersection),33.01622,-96.789536,,,0
22826,22826,PLANO @ OHIO - E - NS,PLANO @ OHIO -Eastbound -Near Side (before the intersection),33.015994,-96.78691,,,0
22828,22828,COMMERCE @ PEARL - E - FS,COMMERCE @ PEARL -Eastbound -Far Side (after the intersection),32.781348,-96.79197,,,1
22830,22830,BUCKNER @ CHENAULT - S - MB,BUCKNER @ CHENAULT -Southbound -Mid Block (not near the intersection),32.804714,-96.682625,,,1
22839,22839,PRESTON @ GENSTAR - N - MB,PRESTON @ GENSTAR -Northbound -Mid Block (not near the intersection),33.000049,-96.796692,,,0
22841,22841,BELT LINE @ WINWOOD - E - NS,BELT LINE @ WINWOOD -Eastbound -Near Side (before the intersection),32.953926,-96.811226,,,0
22847,22847,LEIGH ANN @ TEXRIDGE - S - NS,LEIGH ANN @ TEXRIDGE -Southbound -Near Side (before the intersection),32.65205,-96.828408,,,1
22849,22849,MONTFORT @ SAKOWITZ - N - NS,MONTFORT @ SAKOWITZ -Northbound -Near Side (before the intersection),32.952184,-96.81859,,,1
22854,22854,BRUTON @ MCKIM - W - FS,BRUTON @ MCKIM -Westbound -Far Side (after the intersection),32.74876,-96.67035,,,0
22855,22855,BRUTON @ GREENDALE - E - FS,BRUTON @ GREENDALE -Eastbound -Far Side (after the intersection),32.74854,-96.669587,,,0
22872,22872,HARRY HINES @ WOLF - S - FS,HARRY HINES @ WOLF -Southbound -Far Side (after the intersection),32.795058,-96.810787,,,1
22873,22873,ILLINOIS @ DENLEY - W - FS,ILLINOIS @ DENLEY -Westbound -Far Side (after the intersection),32.72042,-96.806,,,1
22875,22875,NORTHWEST @ TURTLE CREEK - W - FS,NORTHWEST @ TURTLE CREEK -Westbound -Far Side (after the intersection),32.865626,-96.790021,,,0
22876,22876,INWOOD @ IRVING - S - FS,INWOOD @ IRVING -Southbound -Far Side (after the intersection),32.808334,-96.851334,,,1
22877,22877,GRT TRINTY @ BONNIE VIEW - W - NS,GRT TRINTY @ BONNIE VIEW -Westbound -Near Side (before the intersection),32.696193,-96.767565,,,1
22878,22878,GRT TRINTY @ BONNIE VIEW - E - NS,GRT TRINTY @ BONNIE VIEW -Eastbound -Near Side (before the intersection),32.69583,-96.768241,,,1
22885,22885,WOODALL RODGERS @ LEONARD - W - NS,WOODALL RODGERS @ LEONARD -Westbound -Near Side (before the intersection),32.792068,-96.799088,,,0
22889,22889,US 67 @ TYLER - N - NS,US 67 @ TYLER -Northbound -Near Side (before the intersection),32.69945,-96.837501,,,0
22896,22896,IH 35 @ OAK LAWN - S - MB2,IH 35 @ OAK LAWN -Southbound -Mid Block 2 (not near the intersection),32.799249,-96.820874,,,1
22897,22897,DENTON @ VILLA CREEK - N - FS,DENTON @ VILLA CREEK -Northbound -Far Side (after the intersection),32.911094,-96.89308,,,0
22898,22898,DENTON @ VILLA CREEK - S - MB3,DENTON @ VILLA CREEK -Southbound -Mid Block 3 (not near the intersection),32.911391,-96.893275,,,0
22900,22900,HAMPTON @ TALBOT - S - NS,HAMPTON @ TALBOT -Southbound -Near Side (before the intersection),32.664671,-96.857269,,,0
22906,22906,JEFFERSON @ MONTREAL - W - NS,JEFFERSON @ MONTREAL -Westbound -Near Side (before the intersection),32.747119,-96.853738,,,0
22908,22908,MERRIFIELD @ PLATA - S - NS,MERRIFIELD @ PLATA -Southbound -Near Side (before the intersection),32.744316,-96.926018,,,0
22909,22909,SHILOH @ GARLAND - S - FS,SHILOH @ GARLAND -Southbound -Far Side (after the intersection),32.869739,-96.665699,,,0
22912,22912,SHILOH @ CENTERVILLE - S - NS,SHILOH @ CENTERVILLE -Southbound -Near Side (before the intersection),32.843277,-96.665734,,,0
22913,22913,JUPITER @ BOBBIE - S - NS,JUPITER @ BOBBIE -Southbound -Near Side (before the intersection),32.921071,-96.683186,,,0
22918,22918,KIT @ PATITO - E - NS,KIT @ PATITO -Eastbound -Near Side (before the intersection),32.930625,-96.762902,,,0
22919,22919,KIT @ PATITO - W - NS,KIT @ PATITO -Westbound -Near Side (before the intersection),32.930728,-96.762597,,,0
22923,22923,BUCKNER @ NORVELL - S -  FS,BUCKNER @ NORVELL -Southbound -Far Side (after the intersection),32.768071,-96.682821,,,1
22938,22938,SMU/MOCKINGBIRD STATION,SMU/MOCKINGBIRD STATION,32.837828,-96.774939,,,1
22949,22949,US 75 @ MARTEL - N - NS,US 75 @ MARTEL -Northbound -Near Side (before the intersection),32.831562,-96.780376,,,1
22950,22950,US 75 @ MOCKINGBIRD - N - FS,US 75 @ MOCKINGBIRD -Northbound -Far Side (after the intersection),32.837261,-96.777733,,,1
22952,22952,US 75 @ AIRLINE - S - NS,US 75 @ AIRLINE -Southbound -Near Side (before the intersection),32.831491,-96.781257,,,1
22957,22957,LARMANDA @ SKILLMAN - N - FS,LARMANDA @ SKILLMAN -Northbound -Far Side (after the intersection),32.864571,-96.746056,,,1
22958,22958,LARMANDA @ SKILLMAN - S - NS,LARMANDA @ SKILLMAN -Southbound -Near Side (before the intersection),32.864193,-96.746026,,,1
22959,22959,LARMANDA @ PARK - N - NS,LARMANDA @ PARK -Northbound -Near Side (before the intersection),32.868602,-96.747879,,,1
22960,22960,PARK @ LARMANDA - E - NS,PARK @ LARMANDA -Eastbound -Near Side (before the intersection),32.868944,-96.748409,,,1
22961,22961,PARK @ PINELAND - W - NS,PARK @ PINELAND -Westbound -Near Side (before the intersection),32.869709,-96.751397,,,1
22962,22962,PARK @ PINELAND - E - NS,PARK @ PINELAND -Eastbound -Near Side (before the intersection),32.869581,-96.75186,,,1
22963,22963,PARK @ PINELAND - E - MB2,PARK @ PINELAND -Eastbound -Mid Block 2 (not near the intersection),32.870218,-96.755268,,,1
22964,22964,PARK @ HEMLOCK - W - MB2,PARK @ HEMLOCK -Westbound -Mid Block 2 (not near the intersection),32.870332,-96.755202,,,1
22965,22965,PARK @ HEMLOCK - W - MB,PARK @ HEMLOCK -Westbound -Mid Block (not near the intersection),32.87075,-96.757347,,,1
22966,22966,PARK @ HEMLOCK - E - NS,PARK @ HEMLOCK -Eastbound -Near Side (before the intersection),32.870953,-96.759127,,,1
22967,22967,PARK @ SHADY BROOK - W - MB,PARK @ SHADY BROOK -Westbound -Mid Block (not near the intersection),32.87125,-96.761338,,,1
22968,22968,PARK @ RIDGECREST - E - NS,PARK @ RIDGECREST -Eastbound -Near Side (before the intersection),32.871006,-96.760354,,,1
22969,22969,PARK @ US 75 - W - MB,PARK @ US 75 -Westbound -Mid Block (not near the intersection),32.871959,-96.768097,,,1
22970,22970,PARK @ GREENVILLE - E - MB,PARK @ GREENVILLE -Eastbound -Mid Block (not near the intersection),32.871887,-96.768288,,,1
22979,22979,MARSALIS @ WINTERS - N - FS,MARSALIS @ WINTERS -Northbound -Far Side (after the intersection),32.733691,-96.814011,,,0
22980,22980,MARSALIS @ EDGEMONT - S - NS,MARSALIS @ EDGEMONT -Southbound -Near Side (before the intersection),32.729629,-96.814515,,,0
22981,22981,MARSALIS @ EDGEMONT - N - FS,MARSALIS @ EDGEMONT -Northbound -Far Side (after the intersection),32.729746,-96.81427,,,0
22982,22982,MARSALIS @ VERMONT - S - FS,MARSALIS @ VERMONT -Southbound -Far Side (after the intersection),32.727275,-96.814553,,,0
22983,22983,MARSALIS @ VERMONT - N - FS,MARSALIS @ VERMONT -Northbound -Far Side (after the intersection),32.727494,-96.814272,,,0
22984,22984,LOVERS LANE STATION,LOVERS LANE STATION,32.848601,-96.771758,,,1
22991,22991,LOVERS @ MATILDA - W - NS,LOVERS @ MATILDA -Westbound -Near Side (before the intersection),32.85112,-96.767427,,,1
22992,22992,LOVERS @ MATILDA - E - NS,LOVERS @ MATILDA -Eastbound -Near Side (before the intersection),32.850913,-96.767857,,,1
23007,23007,AMESBURY @ LOVERS - N - FS,AMESBURY @ LOVERS -Northbound -Far Side (after the intersection),32.851306,-96.764374,,,1
23008,23008,AMESBURY @ OLD TOWN - N - NS,AMESBURY @ OLD TOWN -Northbound -Near Side (before the intersection),32.854171,-96.764565,,,1
23009,23009,AMESBURY @ SOUTHWESTERN - N - MB,AMESBURY @ SOUTHWESTERN -Northbound -Mid Block (not near the intersection),32.855114,-96.765152,,,1
23010,23010,AMESBURY @ SOUTHWESTERN - N - NS,AMESBURY @ SOUTHWESTERN -Northbound -Near Side (before the intersection),32.857059,-96.765641,,,1
23017,23017,VERNON @ POLK - S - NS,VERNON @ POLK -Southbound -Near Side (before the intersection),32.717639,-96.839847,,,0
23018,23018,POLK @ WYNNEWOOD - N - NS,POLK @ WYNNEWOOD -Northbound -Near Side (before the intersection),32.716133,-96.839875,,,0
23019,23019,POLK @ SANER - S - NS,POLK @ SANER -Southbound -Near Side (before the intersection),32.7133,-96.840176,,,0
23020,23020,POLK @ SANER - N - NS,POLK @ SANER -Northbound -Near Side (before the intersection),32.713031,-96.839974,,,0
23021,23021,POLK @ GRAYSON - S - NS,POLK @ GRAYSON -Southbound -Near Side (before the intersection),32.710315,-96.840206,,,0
23022,23022,POLK @ GRAYSON - N - NS,POLK @ GRAYSON -Northbound -Near Side (before the intersection),32.71009,-96.839981,,,0
23023,23023,POLK @ HOKE SMITH - S - FS,POLK @ HOKE SMITH -Southbound -Far Side (after the intersection),32.707106,-96.840203,,,0
23024,23024,POLK @ OBANNON - N - FS,POLK @ OBANNON -Northbound -Far Side (after the intersection),32.708602,-96.839974,,,0
23031,23031,GREENVILLE @ MILTON - S - FS,GREENVILLE @ MILTON -Southbound -Far Side (after the intersection),32.848538,-96.770189,,,0
23032,23032,GREENVILLE @ MILTON - N - NS,GREENVILLE @ MILTON -Northbound -Near Side (before the intersection),32.848637,-96.769931,,,0
23038,23038,MEADOW @ US 75 - W - NS,MEADOW @ US 75 -Westbound -Near Side (before the intersection),32.887695,-96.76928,,,0
23039,23039,MEADOW @ US 75 - E - FS,MEADOW @ US 75 -Eastbound -Far Side (after the intersection),32.887466,-96.768883,,,0
23040,23040,MEADOW @ HIGH HOLLOWS - W - MB,MEADOW @ HIGH HOLLOWS -Westbound -Mid Block (not near the intersection),32.887565,-96.771767,,,0
23041,23041,MEADOW @ STONE CANYON - W - NS,MEADOW @ STONE CANYON -Westbound -Near Side (before the intersection),32.886674,-96.774844,,,0
23042,23042,STONE CANYON @ RIVERFALL - N - NS,STONE CANYON @ RIVERFALL -Northbound -Near Side (before the intersection),32.889789,-96.775048,,,0
23043,23043,STONE CANYON @ SANDPIPER - N - MB,STONE CANYON @ SANDPIPER -Northbound -Mid Block (not near the intersection),32.892402,-96.775017,,,1
23044,23044,STONE CANYON @ DOVE BROOK - N - MB,STONE CANYON @ DOVE BROOK -Northbound -Mid Block (not near the intersection),32.895023,-96.774201,,,0
23045,23045,STEPPINGTON @ RIVERFALL - S - MB1,STEPPINGTON @ RIVERFALL -Southbound -Mid Block 1 (not near the intersection),32.893085,-96.771523,,,0
23047,23047,RIVERFALL @ US 75 - E - MB,RIVERFALL @ US 75 -Eastbound -Mid Block (not near the intersection),32.89025,-96.77093,,,0
23087,23087,8TH @ EADS - W - NS,8TH @ EADS -Westbound -Near Side (before the intersection),32.75127,-96.808125,,,1
23090,23090,CORINTH @ HIGH HILL - N - NS,CORINTH @ HIGH HILL -Northbound -Near Side (before the intersection),32.735002,-96.799447,,,1
